id,name,value,datetime
1293,Demanda real,23353,9/11/2018 2:40
1293,Demanda real,23452,9/11/2018 2:50
1293,Demanda real,23292,9/11/2018 3:00
1293,Demanda real,23229,9/11/2018 3:10
1293,Demanda real,23085,9/11/2018 3:20
1293,Demanda real,23329,9/11/2018 3:30
1293,Demanda real,23212,9/11/2018 3:40
1293,Demanda real,23012,9/11/2018 3:50
1293,Demanda real,23017,9/11/2018 4:00
1293,Demanda real,22844,9/11/2018 4:10
1293,Demanda real,22897,9/11/2018 4:20
1293,Demanda real,22882,9/11/2018 4:30
1293,Demanda real,23101,9/11/2018 4:40
1293,Demanda real,22892,9/11/2018 4:50
1293,Demanda real,22844,9/11/2018 5:00
1293,Demanda real,23094,9/11/2018 5:10
1293,Demanda real,23082,9/11/2018 5:20
1293,Demanda real,23227,9/11/2018 5:30
1293,Demanda real,23238,9/11/2018 5:40
1293,Demanda real,23437,9/11/2018 5:50
1293,Demanda real,23453,9/11/2018 6:00
1293,Demanda real,24348,9/11/2018 6:10
1293,Demanda real,24427,9/11/2018 6:20
1293,Demanda real,24742,9/11/2018 6:30
1293,Demanda real,25011,9/11/2018 6:40
1293,Demanda real,25284,9/11/2018 6:50
1293,Demanda real,25832,9/11/2018 7:00
1293,Demanda real,26709,9/11/2018 7:10
1293,Demanda real,27133,9/11/2018 7:20
1293,Demanda real,27737,9/11/2018 7:30
1293,Demanda real,27820,9/11/2018 7:40
1293,Demanda real,27793,9/11/2018 7:50
1293,Demanda real,27451,9/11/2018 8:00
1293,Demanda real,28039,9/11/2018 8:10
1293,Demanda real,28255,9/11/2018 8:20
1293,Demanda real,28461,9/11/2018 8:30
1293,Demanda real,28450,9/11/2018 8:40
1293,Demanda real,28873,9/11/2018 8:50
1293,Demanda real,29057,9/11/2018 9:00
1293,Demanda real,29455,9/11/2018 9:10
1293,Demanda real,29652,9/11/2018 9:20
1293,Demanda real,29965,9/11/2018 9:30
1293,Demanda real,30058,9/11/2018 9:40
1293,Demanda real,30193,9/11/2018 9:50
1293,Demanda real,30311,9/11/2018 10:00
1293,Demanda real,30450,9/11/2018 10:10
1293,Demanda real,30602,9/11/2018 10:20
1293,Demanda real,30829,9/11/2018 10:30
1293,Demanda real,31077,9/11/2018 10:40
1293,Demanda real,31115,9/11/2018 10:50
1293,Demanda real,31185,9/11/2018 11:00
1293,Demanda real,31502,9/11/2018 11:10
1293,Demanda real,31465,9/11/2018 11:20
1293,Demanda real,31631,9/11/2018 11:30
1293,Demanda real,31853,9/11/2018 11:40
1293,Demanda real,31661,9/11/2018 11:50
1293,Demanda real,31943,9/11/2018 12:00
1293,Demanda real,32323,9/11/2018 12:10
1293,Demanda real,32527,9/11/2018 12:20
1293,Demanda real,32514,9/11/2018 12:30
1293,Demanda real,32572,9/11/2018 12:40
1293,Demanda real,32590,9/11/2018 12:50
1293,Demanda real,32563,9/11/2018 13:00
1293,Demanda real,32719,9/11/2018 13:10
1293,Demanda real,33072,9/11/2018 13:20
1293,Demanda real,33137,9/11/2018 13:30
1293,Demanda real,33023,9/11/2018 13:40
1293,Demanda real,33004,9/11/2018 13:50
1293,Demanda real,32726,9/11/2018 14:00
1293,Demanda real,32710,9/11/2018 14:10
1293,Demanda real,32412,9/11/2018 14:20
1293,Demanda real,32339,9/11/2018 14:30
1293,Demanda real,32138,9/11/2018 14:40
1293,Demanda real,32075,9/11/2018 14:50
1293,Demanda real,31928,9/11/2018 15:00
1293,Demanda real,31824,9/11/2018 15:10
1293,Demanda real,31822,9/11/2018 15:20
1293,Demanda real,31688,9/11/2018 15:30
1293,Demanda real,31631,9/11/2018 15:40
1293,Demanda real,31640,9/11/2018 15:50
1293,Demanda real,31543,9/11/2018 16:00
1293,Demanda real,31734,9/11/2018 16:10
1293,Demanda real,31640,9/11/2018 16:20
1293,Demanda real,31696,9/11/2018 16:30
1293,Demanda real,31539,9/11/2018 16:40
1293,Demanda real,31231,9/11/2018 16:50
1293,Demanda real,31322,9/11/2018 17:00
1293,Demanda real,31633,9/11/2018 17:10
1293,Demanda real,31707,9/11/2018 17:20
1293,Demanda real,31548,9/11/2018 17:30
1293,Demanda real,31539,9/11/2018 17:40
1293,Demanda real,31309,9/11/2018 17:50
1293,Demanda real,31107,9/11/2018 18:00
1293,Demanda real,31130,9/11/2018 18:10
1293,Demanda real,30932,9/11/2018 18:20
1293,Demanda real,31080,9/11/2018 18:30
1293,Demanda real,30907,9/11/2018 18:40
1293,Demanda real,30637,9/11/2018 18:50
1293,Demanda real,30427,9/11/2018 19:00
1293,Demanda real,30812,9/11/2018 19:10
1293,Demanda real,30644,9/11/2018 19:20
1293,Demanda real,30608,9/11/2018 19:30
1293,Demanda real,30776,9/11/2018 19:40
1293,Demanda real,30695,9/11/2018 19:50
1293,Demanda real,30617,9/11/2018 20:00
1293,Demanda real,30966,9/11/2018 20:10
1293,Demanda real,31283,9/11/2018 20:20
1293,Demanda real,31652,9/11/2018 20:30
1293,Demanda real,32278,9/11/2018 20:40
1293,Demanda real,32959,9/11/2018 20:50
1293,Demanda real,32942,9/11/2018 21:00
1293,Demanda real,32950,9/11/2018 21:10
1293,Demanda real,32762,9/11/2018 21:20
1293,Demanda real,32572,9/11/2018 21:30
1293,Demanda real,32287,9/11/2018 21:40
1293,Demanda real,31903,9/11/2018 21:50
1293,Demanda real,31302,9/11/2018 22:00
1293,Demanda real,30804,9/11/2018 22:10
1293,Demanda real,30226,9/11/2018 22:20
1293,Demanda real,29661,9/11/2018 22:30
1293,Demanda real,29285,9/11/2018 22:40
1293,Demanda real,29190,9/11/2018 22:50
1293,Demanda real,28281,9/11/2018 23:00
1293,Demanda real,28110,9/11/2018 23:10
1293,Demanda real,27883,9/11/2018 23:20
1293,Demanda real,27481,9/11/2018 23:30
1293,Demanda real,27197,9/11/2018 23:40
1293,Demanda real,26764,9/11/2018 23:50
1293,Demanda real,26362,9/12/2018 0:00
1293,Demanda real,26614,9/12/2018 0:10
1293,Demanda real,26540,9/12/2018 0:20
1293,Demanda real,26189,9/12/2018 0:30
1293,Demanda real,26094,9/12/2018 0:40
1293,Demanda real,25635,9/12/2018 0:50
1293,Demanda real,25419,9/12/2018 1:00
1293,Demanda real,25372,9/12/2018 1:10
1293,Demanda real,25143,9/12/2018 1:20
1293,Demanda real,24843,9/12/2018 1:30
1293,Demanda real,24492,9/12/2018 1:40
1293,Demanda real,24386,9/12/2018 1:50
1293,Demanda real,24456,9/12/2018 2:00
1293,Demanda real,24453,9/12/2018 2:10
1293,Demanda real,24034,9/12/2018 2:20
1293,Demanda real,24188,9/12/2018 2:30
1293,Demanda real,24308,9/12/2018 2:40
1293,Demanda real,24104,9/12/2018 2:50
1293,Demanda real,23812,9/12/2018 3:00
1293,Demanda real,23848,9/12/2018 3:10
1293,Demanda real,24101,9/12/2018 3:20
1293,Demanda real,23722,9/12/2018 3:30
1293,Demanda real,23558,9/12/2018 3:40
1293,Demanda real,23668,9/12/2018 3:50
1293,Demanda real,23699,9/12/2018 4:00
1293,Demanda real,23798,9/12/2018 4:10
1293,Demanda real,23693,9/12/2018 4:20
1293,Demanda real,23347,9/12/2018 4:30
1293,Demanda real,23709,9/12/2018 4:40
1293,Demanda real,23811,9/12/2018 4:50
1293,Demanda real,23918,9/12/2018 5:00
1293,Demanda real,23908,9/12/2018 5:10
1293,Demanda real,23881,9/12/2018 5:20
1293,Demanda real,23748,9/12/2018 5:30
1293,Demanda real,24125,9/12/2018 5:40
1293,Demanda real,24320,9/12/2018 5:50
1293,Demanda real,24522,9/12/2018 6:00
1293,Demanda real,25384,9/12/2018 6:10
1293,Demanda real,25757,9/12/2018 6:20
1293,Demanda real,25955,9/12/2018 6:30
1293,Demanda real,26674,9/12/2018 6:40
1293,Demanda real,27128,9/12/2018 6:50
1293,Demanda real,27851,9/12/2018 7:00
1293,Demanda real,28666,9/12/2018 7:10
1293,Demanda real,29318,9/12/2018 7:20
1293,Demanda real,29566,9/12/2018 7:30
1293,Demanda real,29806,9/12/2018 7:40
1293,Demanda real,29870,9/12/2018 7:50
1293,Demanda real,29699,9/12/2018 8:00
1293,Demanda real,30660,9/12/2018 8:10
1293,Demanda real,30975,9/12/2018 8:20
1293,Demanda real,31027,9/12/2018 8:30
1293,Demanda real,31477,9/12/2018 8:40
1293,Demanda real,31328,9/12/2018 8:50
1293,Demanda real,31686,9/12/2018 9:00
1293,Demanda real,31905,9/12/2018 9:10
1293,Demanda real,32158,9/12/2018 9:20
1293,Demanda real,32447,9/12/2018 9:30
1293,Demanda real,32585,9/12/2018 9:40
1293,Demanda real,33021,9/12/2018 9:50
1293,Demanda real,33106,9/12/2018 10:00
1293,Demanda real,33213,9/12/2018 10:10
1293,Demanda real,33263,9/12/2018 10:20
1293,Demanda real,33464,9/12/2018 10:30
1293,Demanda real,33854,9/12/2018 10:40
1293,Demanda real,33837,9/12/2018 10:50
1293,Demanda real,33954,9/12/2018 11:00
1293,Demanda real,34051,9/12/2018 11:10
1293,Demanda real,34096,9/12/2018 11:20
1293,Demanda real,34224,9/12/2018 11:30
1293,Demanda real,34359,9/12/2018 11:40
1293,Demanda real,34514,9/12/2018 11:50
1293,Demanda real,34464,9/12/2018 12:00
1293,Demanda real,34981,9/12/2018 12:10
1293,Demanda real,35175,9/12/2018 12:20
1293,Demanda real,34934,9/12/2018 12:30
1293,Demanda real,35373,9/12/2018 12:40
1293,Demanda real,35227,9/12/2018 12:50
1293,Demanda real,35429,9/12/2018 13:00
1293,Demanda real,35473,9/12/2018 13:10
1293,Demanda real,35630,9/12/2018 13:20
1293,Demanda real,35638,9/12/2018 13:30
1293,Demanda real,35580,9/12/2018 13:40
1293,Demanda real,35572,9/12/2018 13:50
1293,Demanda real,35033,9/12/2018 14:00
1293,Demanda real,35026,9/12/2018 14:10
1293,Demanda real,34773,9/12/2018 14:20
1293,Demanda real,35056,9/12/2018 14:30
1293,Demanda real,34677,9/12/2018 14:40
1293,Demanda real,34389,9/12/2018 14:50
1293,Demanda real,34441,9/12/2018 15:00
1293,Demanda real,34353,9/12/2018 15:10
1293,Demanda real,34551,9/12/2018 15:20
1293,Demanda real,34400,9/12/2018 15:30
1293,Demanda real,34249,9/12/2018 15:40
1293,Demanda real,34245,9/12/2018 15:50
1293,Demanda real,34106,9/12/2018 16:00
1293,Demanda real,34283,9/12/2018 16:10
1293,Demanda real,34405,9/12/2018 16:20
1293,Demanda real,34330,9/12/2018 16:30
1293,Demanda real,34205,9/12/2018 16:40
1293,Demanda real,34105,9/12/2018 16:50
1293,Demanda real,34067,9/12/2018 17:00
1293,Demanda real,34313,9/12/2018 17:10
1293,Demanda real,34291,9/12/2018 17:20
1293,Demanda real,34150,9/12/2018 17:30
1293,Demanda real,34189,9/12/2018 17:40
1293,Demanda real,34155,9/12/2018 17:50
1293,Demanda real,33845,9/12/2018 18:00
1293,Demanda real,33837,9/12/2018 18:10
1293,Demanda real,33808,9/12/2018 18:20
1293,Demanda real,33462,9/12/2018 18:30
1293,Demanda real,33375,9/12/2018 18:40
1293,Demanda real,33309,9/12/2018 18:50
1293,Demanda real,32975,9/12/2018 19:00
1293,Demanda real,33120,9/12/2018 19:10
1293,Demanda real,33208,9/12/2018 19:20
1293,Demanda real,32876,9/12/2018 19:30
1293,Demanda real,33001,9/12/2018 19:40
1293,Demanda real,32955,9/12/2018 19:50
1293,Demanda real,32815,9/12/2018 20:00
1293,Demanda real,33101,9/12/2018 20:10
1293,Demanda real,33250,9/12/2018 20:20
1293,Demanda real,33842,9/12/2018 20:30
1293,Demanda real,33966,9/12/2018 20:40
1293,Demanda real,34493,9/12/2018 20:50
1293,Demanda real,34548,9/12/2018 21:00
1293,Demanda real,34579,9/12/2018 21:10
1293,Demanda real,34392,9/12/2018 21:20
1293,Demanda real,33978,9/12/2018 21:30
1293,Demanda real,33695,9/12/2018 21:40
1293,Demanda real,33312,9/12/2018 21:50
1293,Demanda real,32302,9/12/2018 22:00
1293,Demanda real,31882,9/12/2018 22:10
1293,Demanda real,31245,9/12/2018 22:20
1293,Demanda real,30822,9/12/2018 22:30
1293,Demanda real,30229,9/12/2018 22:40
1293,Demanda real,30031,9/12/2018 22:50
1293,Demanda real,29584,9/12/2018 23:00
1293,Demanda real,29059,9/12/2018 23:10
1293,Demanda real,28995,9/12/2018 23:20
1293,Demanda real,28338,9/12/2018 23:30
1293,Demanda real,28151,9/12/2018 23:40
1293,Demanda real,27787,9/12/2018 23:50
1293,Demanda real,27185,9/13/2018 0:00
1293,Demanda real,27510,9/13/2018 0:10
1293,Demanda real,27365,9/13/2018 0:20
1293,Demanda real,27093,9/13/2018 0:30
1293,Demanda real,26940,9/13/2018 0:40
1293,Demanda real,26640,9/13/2018 0:50
1293,Demanda real,26206,9/13/2018 1:00
1293,Demanda real,25820,9/13/2018 1:10
1293,Demanda real,26101,9/13/2018 1:20
1293,Demanda real,25668,9/13/2018 1:30
1293,Demanda real,25474,9/13/2018 1:40
1293,Demanda real,25360,9/13/2018 1:50
1293,Demanda real,25153,9/13/2018 2:00
1293,Demanda real,24681,9/13/2018 2:10
1293,Demanda real,24818,9/13/2018 2:20
1293,Demanda real,24686,9/13/2018 2:30
1293,Demanda real,24518,9/13/2018 2:40
1293,Demanda real,24435,9/13/2018 2:50
1293,Demanda real,24342,9/13/2018 3:00
1293,Demanda real,24491,9/13/2018 3:10
1293,Demanda real,24018,9/13/2018 3:20
1293,Demanda real,24111,9/13/2018 3:30
1293,Demanda real,24186,9/13/2018 3:40
1293,Demanda real,24263,9/13/2018 3:50
1293,Demanda real,24005,9/13/2018 4:00
1293,Demanda real,23980,9/13/2018 4:10
1293,Demanda real,24045,9/13/2018 4:20
1293,Demanda real,24264,9/13/2018 4:30
1293,Demanda real,24022,9/13/2018 4:40
1293,Demanda real,24094,9/13/2018 4:50
1293,Demanda real,24006,9/13/2018 5:00
1293,Demanda real,24317,9/13/2018 5:10
1293,Demanda real,24254,9/13/2018 5:20
1293,Demanda real,24286,9/13/2018 5:30
1293,Demanda real,24297,9/13/2018 5:40
1293,Demanda real,24494,9/13/2018 5:50
1293,Demanda real,24842,9/13/2018 6:00
1293,Demanda real,25775,9/13/2018 6:10
1293,Demanda real,25973,9/13/2018 6:20
1293,Demanda real,26361,9/13/2018 6:30
1293,Demanda real,26505,9/13/2018 6:40
1293,Demanda real,26900,9/13/2018 6:50
1293,Demanda real,27578,9/13/2018 7:00
1293,Demanda real,28553,9/13/2018 7:10
1293,Demanda real,29262,9/13/2018 7:20
1293,Demanda real,29753,9/13/2018 7:30
1293,Demanda real,29772,9/13/2018 7:40
1293,Demanda real,29890,9/13/2018 7:50
1293,Demanda real,29848,9/13/2018 8:00
1293,Demanda real,30691,9/13/2018 8:10
1293,Demanda real,30898,9/13/2018 8:20
1293,Demanda real,31238,9/13/2018 8:30
1293,Demanda real,31492,9/13/2018 8:40
1293,Demanda real,31512,9/13/2018 8:50
1293,Demanda real,31978,9/13/2018 9:00
1293,Demanda real,32212,9/13/2018 9:10
1293,Demanda real,32399,9/13/2018 9:20
1293,Demanda real,32463,9/13/2018 9:30
1293,Demanda real,32759,9/13/2018 9:40
1293,Demanda real,32997,9/13/2018 9:50
1293,Demanda real,33102,9/13/2018 10:00
1293,Demanda real,33222,9/13/2018 10:10
1293,Demanda real,33296,9/13/2018 10:20
1293,Demanda real,33378,9/13/2018 10:30
1293,Demanda real,33705,9/13/2018 10:40
1293,Demanda real,33863,9/13/2018 10:50
1293,Demanda real,33945,9/13/2018 11:00
1293,Demanda real,33921,9/13/2018 11:10
1293,Demanda real,34126,9/13/2018 11:20
1293,Demanda real,34222,9/13/2018 11:30
1293,Demanda real,34428,9/13/2018 11:40
1293,Demanda real,34584,9/13/2018 11:50
1293,Demanda real,34757,9/13/2018 12:00
1293,Demanda real,34889,9/13/2018 12:10
1293,Demanda real,35000,9/13/2018 12:20
1293,Demanda real,35108,9/13/2018 12:30
1293,Demanda real,35372,9/13/2018 12:40
1293,Demanda real,35540,9/13/2018 12:50
1293,Demanda real,35487,9/13/2018 13:00
1293,Demanda real,35623,9/13/2018 13:10
1293,Demanda real,35609,9/13/2018 13:20
1293,Demanda real,35732,9/13/2018 13:30
1293,Demanda real,35693,9/13/2018 13:40
1293,Demanda real,35354,9/13/2018 13:50
1293,Demanda real,35198,9/13/2018 14:00
1293,Demanda real,34836,9/13/2018 14:10
1293,Demanda real,34895,9/13/2018 14:20
1293,Demanda real,34587,9/13/2018 14:30
1293,Demanda real,34733,9/13/2018 14:40
1293,Demanda real,34440,9/13/2018 14:50
1293,Demanda real,34195,9/13/2018 15:00
1293,Demanda real,34308,9/13/2018 15:10
1293,Demanda real,34381,9/13/2018 15:20
1293,Demanda real,34262,9/13/2018 15:30
1293,Demanda real,34360,9/13/2018 15:40
1293,Demanda real,34435,9/13/2018 15:50
1293,Demanda real,34178,9/13/2018 16:00
1293,Demanda real,34396,9/13/2018 16:10
1293,Demanda real,34546,9/13/2018 16:20
1293,Demanda real,34507,9/13/2018 16:30
1293,Demanda real,34430,9/13/2018 16:40
1293,Demanda real,34234,9/13/2018 16:50
1293,Demanda real,34280,9/13/2018 17:00
1293,Demanda real,34520,9/13/2018 17:10
1293,Demanda real,34614,9/13/2018 17:20
1293,Demanda real,34577,9/13/2018 17:30
1293,Demanda real,34437,9/13/2018 17:40
1293,Demanda real,34333,9/13/2018 17:50
1293,Demanda real,34109,9/13/2018 18:00
1293,Demanda real,34108,9/13/2018 18:10
1293,Demanda real,33980,9/13/2018 18:20
1293,Demanda real,33764,9/13/2018 18:30
1293,Demanda real,33816,9/13/2018 18:40
1293,Demanda real,33716,9/13/2018 18:50
1293,Demanda real,33365,9/13/2018 19:00
1293,Demanda real,33379,9/13/2018 19:10
1293,Demanda real,33344,9/13/2018 19:20
1293,Demanda real,33237,9/13/2018 19:30
1293,Demanda real,33150,9/13/2018 19:40
1293,Demanda real,33091,9/13/2018 19:50
1293,Demanda real,32971,9/13/2018 20:00
1293,Demanda real,33261,9/13/2018 20:10
1293,Demanda real,33558,9/13/2018 20:20
1293,Demanda real,33981,9/13/2018 20:30
1293,Demanda real,34320,9/13/2018 20:40
1293,Demanda real,34788,9/13/2018 20:50
1293,Demanda real,34980,9/13/2018 21:00
1293,Demanda real,34700,9/13/2018 21:10
1293,Demanda real,34756,9/13/2018 21:20
1293,Demanda real,34241,9/13/2018 21:30
1293,Demanda real,33848,9/13/2018 21:40
1293,Demanda real,33559,9/13/2018 21:50
1293,Demanda real,32710,9/13/2018 22:00
1293,Demanda real,32307,9/13/2018 22:10
1293,Demanda real,31528,9/13/2018 22:20
1293,Demanda real,31213,9/13/2018 22:30
1293,Demanda real,30862,9/13/2018 22:40
1293,Demanda real,30116,9/13/2018 22:50
1293,Demanda real,29846,9/13/2018 23:00
1293,Demanda real,29515,9/13/2018 23:10
1293,Demanda real,29216,9/13/2018 23:20
1293,Demanda real,28591,9/13/2018 23:30
1293,Demanda real,28248,9/13/2018 23:40
1293,Demanda real,28147,9/13/2018 23:50
1293,Demanda real,27370,9/14/2018 0:00
1293,Demanda real,27829,9/14/2018 0:10
1293,Demanda real,27422,9/14/2018 0:20
1293,Demanda real,27284,9/14/2018 0:30
1293,Demanda real,27199,9/14/2018 0:40
1293,Demanda real,26641,9/14/2018 0:50
1293,Demanda real,26706,9/14/2018 1:00
1293,Demanda real,26464,9/14/2018 1:10
1293,Demanda real,26112,9/14/2018 1:20
1293,Demanda real,25974,9/14/2018 1:30
1293,Demanda real,25662,9/14/2018 1:40
1293,Demanda real,25571,9/14/2018 1:50
1293,Demanda real,25323,9/14/2018 2:00
1293,Demanda real,25131,9/14/2018 2:10
1293,Demanda real,24994,9/14/2018 2:20
1293,Demanda real,25056,9/14/2018 2:30
1293,Demanda real,24773,9/14/2018 2:40
1293,Demanda real,24771,9/14/2018 2:50
1293,Demanda real,24533,9/14/2018 3:00
1293,Demanda real,24635,9/14/2018 3:10
1293,Demanda real,24881,9/14/2018 3:20
1293,Demanda real,24472,9/14/2018 3:30
1293,Demanda real,24611,9/14/2018 3:40
1293,Demanda real,24277,9/14/2018 3:50
1293,Demanda real,24225,9/14/2018 4:00
1293,Demanda real,24228,9/14/2018 4:10
1293,Demanda real,24332,9/14/2018 4:20
1293,Demanda real,24409,9/14/2018 4:30
1293,Demanda real,24323,9/14/2018 4:40
1293,Demanda real,24253,9/14/2018 4:50
1293,Demanda real,24535,9/14/2018 5:00
1293,Demanda real,24463,9/14/2018 5:10
1293,Demanda real,24718,9/14/2018 5:20
1293,Demanda real,24733,9/14/2018 5:30
1293,Demanda real,24858,9/14/2018 5:40
1293,Demanda real,24794,9/14/2018 5:50
1293,Demanda real,25110,9/14/2018 6:00
1293,Demanda real,25812,9/14/2018 6:10
1293,Demanda real,26247,9/14/2018 6:20
1293,Demanda real,26784,9/14/2018 6:30
1293,Demanda real,27178,9/14/2018 6:40
1293,Demanda real,27569,9/14/2018 6:50
1293,Demanda real,28092,9/14/2018 7:00
1293,Demanda real,28868,9/14/2018 7:10
1293,Demanda real,29657,9/14/2018 7:20
1293,Demanda real,29624,9/14/2018 7:30
1293,Demanda real,30300,9/14/2018 7:40
1293,Demanda real,30195,9/14/2018 7:50
1293,Demanda real,30089,9/14/2018 8:00
1293,Demanda real,30512,9/14/2018 8:10
1293,Demanda real,31128,9/14/2018 8:20
1293,Demanda real,31079,9/14/2018 8:30
1293,Demanda real,31331,9/14/2018 8:40
1293,Demanda real,31693,9/14/2018 8:50
1293,Demanda real,31833,9/14/2018 9:00
1293,Demanda real,32136,9/14/2018 9:10
1293,Demanda real,32401,9/14/2018 9:20
1293,Demanda real,32702,9/14/2018 9:30
1293,Demanda real,32704,9/14/2018 9:40
1293,Demanda real,33099,9/14/2018 9:50
1293,Demanda real,32980,9/14/2018 10:00
1293,Demanda real,33408,9/14/2018 10:10
1293,Demanda real,33491,9/14/2018 10:20
1293,Demanda real,33641,9/14/2018 10:30
1293,Demanda real,33772,9/14/2018 10:40
1293,Demanda real,34114,9/14/2018 10:50
1293,Demanda real,33993,9/14/2018 11:00
1293,Demanda real,34118,9/14/2018 11:10
1293,Demanda real,34240,9/14/2018 11:20
1293,Demanda real,34295,9/14/2018 11:30
1293,Demanda real,34689,9/14/2018 11:40
1293,Demanda real,34598,9/14/2018 11:50
1293,Demanda real,34758,9/14/2018 12:00
1293,Demanda real,35060,9/14/2018 12:10
1293,Demanda real,35093,9/14/2018 12:20
1293,Demanda real,35294,9/14/2018 12:30
1293,Demanda real,35486,9/14/2018 12:40
1293,Demanda real,35661,9/14/2018 12:50
1293,Demanda real,35508,9/14/2018 13:00
1293,Demanda real,35353,9/14/2018 13:10
1293,Demanda real,35747,9/14/2018 13:20
1293,Demanda real,35822,9/14/2018 13:30
1293,Demanda real,35560,9/14/2018 13:40
1293,Demanda real,35724,9/14/2018 13:50
1293,Demanda real,35140,9/14/2018 14:00
1293,Demanda real,34994,9/14/2018 14:10
1293,Demanda real,34943,9/14/2018 14:20
1293,Demanda real,34823,9/14/2018 14:30
1293,Demanda real,34420,9/14/2018 14:40
1293,Demanda real,34428,9/14/2018 14:50
1293,Demanda real,33963,9/14/2018 15:00
1293,Demanda real,34028,9/14/2018 15:10
1293,Demanda real,34005,9/14/2018 15:20
1293,Demanda real,33848,9/14/2018 15:30
1293,Demanda real,33971,9/14/2018 15:40
1293,Demanda real,33813,9/14/2018 15:50
1293,Demanda real,33791,9/14/2018 16:00
1293,Demanda real,33412,9/14/2018 16:10
1293,Demanda real,33580,9/14/2018 16:20
1293,Demanda real,33668,9/14/2018 16:30
1293,Demanda real,33616,9/14/2018 16:40
1293,Demanda real,33577,9/14/2018 16:50
1293,Demanda real,33434,9/14/2018 17:00
1293,Demanda real,33477,9/14/2018 17:10
1293,Demanda real,33540,9/14/2018 17:20
1293,Demanda real,33288,9/14/2018 17:30
1293,Demanda real,33462,9/14/2018 17:40
1293,Demanda real,33415,9/14/2018 17:50
1293,Demanda real,32935,9/14/2018 18:00
1293,Demanda real,32994,9/14/2018 18:10
1293,Demanda real,32977,9/14/2018 18:20
1293,Demanda real,32647,9/14/2018 18:30
1293,Demanda real,32644,9/14/2018 18:40
1293,Demanda real,32673,9/14/2018 18:50
1293,Demanda real,32379,9/14/2018 19:00
1293,Demanda real,32430,9/14/2018 19:10
1293,Demanda real,32165,9/14/2018 19:20
1293,Demanda real,32288,9/14/2018 19:30
1293,Demanda real,32293,9/14/2018 19:40
1293,Demanda real,32049,9/14/2018 19:50
1293,Demanda real,32134,9/14/2018 20:00
1293,Demanda real,32236,9/14/2018 20:10
1293,Demanda real,32797,9/14/2018 20:20
1293,Demanda real,32747,9/14/2018 20:30
1293,Demanda real,33252,9/14/2018 20:40
1293,Demanda real,33438,9/14/2018 20:50
1293,Demanda real,33545,9/14/2018 21:00
1293,Demanda real,33282,9/14/2018 21:10
1293,Demanda real,33181,9/14/2018 21:20
1293,Demanda real,33197,9/14/2018 21:30
1293,Demanda real,32693,9/14/2018 21:40
1293,Demanda real,32006,9/14/2018 21:50
1293,Demanda real,31331,9/14/2018 22:00
1293,Demanda real,31079,9/14/2018 22:10
1293,Demanda real,30409,9/14/2018 22:20
1293,Demanda real,30080,9/14/2018 22:30
1293,Demanda real,29802,9/14/2018 22:40
1293,Demanda real,29555,9/14/2018 22:50
1293,Demanda real,28948,9/14/2018 23:00
1293,Demanda real,28741,9/14/2018 23:10
1293,Demanda real,28191,9/14/2018 23:20
1293,Demanda real,28057,9/14/2018 23:30
1293,Demanda real,27681,9/14/2018 23:40
1293,Demanda real,27397,9/14/2018 23:50
1293,Demanda real,27087,9/15/2018 0:00
1293,Demanda real,27458,9/15/2018 0:10
1293,Demanda real,27141,9/15/2018 0:20
1293,Demanda real,27004,9/15/2018 0:30
1293,Demanda real,26725,9/15/2018 0:40
1293,Demanda real,26358,9/15/2018 0:50
1293,Demanda real,26022,9/15/2018 1:00
1293,Demanda real,26044,9/15/2018 1:10
1293,Demanda real,25780,9/15/2018 1:20
1293,Demanda real,25579,9/15/2018 1:30
1293,Demanda real,25365,9/15/2018 1:40
1293,Demanda real,25104,9/15/2018 1:50
1293,Demanda real,24987,9/15/2018 2:00
1293,Demanda real,24651,9/15/2018 2:10
1293,Demanda real,24373,9/15/2018 2:20
1293,Demanda real,24262,9/15/2018 2:30
1293,Demanda real,24461,9/15/2018 2:40
1293,Demanda real,23905,9/15/2018 2:50
1293,Demanda real,23701,9/15/2018 3:00
1293,Demanda real,23993,9/15/2018 3:10
1293,Demanda real,23888,9/15/2018 3:20
1293,Demanda real,23919,9/15/2018 3:30
1293,Demanda real,23775,9/15/2018 3:40
1293,Demanda real,23383,9/15/2018 3:50
1293,Demanda real,23373,9/15/2018 4:00
1293,Demanda real,23441,9/15/2018 4:10
1293,Demanda real,23325,9/15/2018 4:20
1293,Demanda real,23087,9/15/2018 4:30
1293,Demanda real,22826,9/15/2018 4:40
1293,Demanda real,23106,9/15/2018 4:50
1293,Demanda real,23048,9/15/2018 5:00
1293,Demanda real,22958,9/15/2018 5:10
1293,Demanda real,22935,9/15/2018 5:20
1293,Demanda real,22925,9/15/2018 5:30
1293,Demanda real,22729,9/15/2018 5:40
1293,Demanda real,22738,9/15/2018 5:50
1293,Demanda real,22377,9/15/2018 6:00
1293,Demanda real,23195,9/15/2018 6:10
1293,Demanda real,23049,9/15/2018 6:20
1293,Demanda real,23367,9/15/2018 6:30
1293,Demanda real,23247,9/15/2018 6:40
1293,Demanda real,23451,9/15/2018 6:50
1293,Demanda real,23583,9/15/2018 7:00
1293,Demanda real,23712,9/15/2018 7:10
1293,Demanda real,24126,9/15/2018 7:20
1293,Demanda real,24232,9/15/2018 7:30
1293,Demanda real,24223,9/15/2018 7:40
1293,Demanda real,24136,9/15/2018 7:50
